ID,ticker_id,date,Time,Form,Message,chPDF,enPDF,More information,Video address,Attention
490,129,2022-04-12,16:30,臺灣證券交易所1樓資訊展示中心,本公司受邀參加臺灣證券交易所舉辦之『110年第1季第一上市公司財務業務說明會』，說明本公司2021年度營業成果及未來營運展望。,455220220412M001.pptx,455220220412E001.pptx,http://www.lidaholdings.com/, ,無
491,721,2022-04-12,15:45,線上會議,本公司受邀參加元富證券所舉辦之「2022年4月台股企業日」，說明營運概況。,366520220325M001.pdf,366520220325E001.pdf,http://www.bizlinktech.com,"
同步收看網址
：
未輸

影音資訊網址：
未輸

",無
492,11,2022-04-12,14:30,線上法說會(元富),公司簡介與營運狀況說明。,121020220412M001.pdf,121020220412E001.pdf,https://www.dachan.com/conference, ,無
493,178,2022-04-12,14:30,線上法說會,主要向投資人說明本公司營運概況、財務及業務狀況。,370820220412M001.pdf,370820220412E001.pdf,http://www.swancor.com/tw/ir/shareholder/legal, ,無
494,496,2022-04-12,14:30,臺灣證券交易所1樓資訊展示中心(台北市信義路五段7號),本公司受邀參加臺灣證券交易所舉辦之「111Q1第一上市公司線上財務業務說明會」,493520220412M003.pdf,493520220412E003.pdf,https://www.glthome.com.tw/, ,無。
495,267,2022-04-12,14:30,本次為線上法人說明會。,本公司受邀參加元富證券所舉辦之線上法說會「2022年04月台股企業日」,995820220411M001.pptx,995820220411E001.pptx,無, ,無
496,1220,2022-04-12,14:00,線上法人說明會,本公司受邀參加永豐金證券舉辦之線上法人說明會，將於會中說明本公司財務業務現況及產業發展。,453620220411M001.pdf,453620220411E001.pdf,http://www.topkey.com.tw/www/_chinese/04_ir/01_detail_03_conference.php, ,無
497,1250,2022-04-12,09:10,線上會議,本公司受邀參加台灣證交所與寬量國際舉辦的線上論壇,846420220323M001.pdf,846420220323E001.pdf,http://www.nienmade.com.tw/ShareholderArea.aspx, ,無
498,549,2022-04-12 至 -04-21,09:00,本公司,說明本公司110年度第4季營運與財務概況,490420220311M002.pdf,490420220311E002.pdf,http://www.fareastone.com.tw, ,無
499,455,2022-04-11 至 -04-13,15:50,線上法說會,本公司受邀參加由臺灣證券交易所及寬量國際共同主辦之線上法說會「11th Taiwan CEO Week on Air」，說明本公司之營運概況、財務及業務相關資訊,816320220308M001.pdf,816320220308E001.pdf,www.darfon.com.tw, ,完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。
500,456,2022-04-11 至 -04-13,14:40,線上法說會,本公司受邀參加臺灣證券交易所及寬量國際共同主辦之線上法說會「11th Taiwan CEO Week」,821020220411M001.pdf,821020220411E001.pdf,www.chenbro.com, ,無
501,852,2022-04-11 至 -04-22,09:00,電話會議,討論富邦金控財務業務相關資訊,288120220311M001.pdf,288120220311E001.pdf,https://fubon.irpro.co/tw/event.php, ,無
502,339,2022-04-08,14:30,台北市信義路四段236號7樓 (宏遠證券股份有限公司),本公司受邀參加宏遠證券股份有限公司所舉辦之法人說明會,301420220407M001.pptx,301420220407E001.ppt,http://www.ite.com.tw/, ,無。
503,790,2022-04-08,14:30,線上法說會(統一證券主辦),公司簡介與營運概況說明,990620220408M002.pdf,990620220408E002.pdf,http://www.hsinbaba.com.tw/p7-1.asp?year=111&ch=4, ,原為受邀參加實體法人說明會，改為受邀參加線上法人說明會。
504,399,2022-04-08,10:00,電話會議,台灣證券交易所與Goldman Sachs舉辦之Taiwan Corporate Day 2022，就公司營運概況向投資機構做說明。,232420220406M001.pdf,232420220406E001.pdf,www.compal.com, ,無
505,14,2022-04-08,08:00,線上法說會,本公司應臺灣證券交易所暨高盛證券之邀於111/4/8參加「TWSE/GS Virtual Taiwan Corporate Day 2022」，報告本公司110年度之營運與財務概況。,121620220407M001.pdf,121620220407E001.pdf,https://www.uni-president.com.tw/invest/index.html, ,會議簡報依規定揭露於「公開資訊觀測站」。
506,190,2022-04-07,14:30,"臺灣證券交易所1樓資訊展示中心(台北市信義路5段7號)
(若疫情嚴重，則改採線上舉行)",110年度營運概況說明,172020220406M001.pdf,172020220406E001.pdf,www.standard.com.tw,"
同步收看網址
：
https://webpro.twse.com.tw/WebPortal/

影音資訊網址：
https://webpro.twse.com.tw/WebPortal/vod/101/F7D208DEDBA0-EA78E4E4-B646-11EC-AB7B/?categoryId=101

",完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表項下查閱
507,205,2022-04-07,14:30,新北市土城區民生街9號,110年營運結果與營運近況說明,410620220407M001.pdf,410620220407E001.pdf,https://www.apexmedicalcorp.com/tw/msg/message-Investors-300.html#investor-section4,"
影音資訊網址：
https://www.apexmedicalcorp.com/tw/msg/msg2099.html

",無
508,97,2022-04-07,11:00,台灣線上法人說明會,"本公司受邀參加
『TWSE/GS Taiwan Corporate Day 2022』，並就本公司營運狀況做一說明。",150420220323M001.pdf,150420220323E001.pdf,http://www.teco.com.tw, ,無
509,384,2022-04-07,10:00,線上,本公司受邀參加臺灣證券交易所與高盛證券共同舉辦之「TWSE/GS Virtual Taiwan Corporate Day 2022」線上投資論壇,671920220406M001.pdf,671920220406E001.pdf,https://www.upi-semi.com/tw-article-upi-734-2439, ,當日二場會議分別於10時00分、11時00分，每場約為50分鐘。
510,823,2022-04-06,10:00,線上,本公司受邀參加臺灣證券交易所與高盛證券共同舉辦Taiwan Virtual Corporate Day 2022,272320220324M001.pdf,272320220324E001.pdf,https://www.85cafe.com/InvestorRelations02_04.php, ,無
511,413,2022-04-06,09:00,線上會議,本公司將受邀參加臺灣證券交易所及高盛證券共同主辦之「Taiwan Virtual Corporate Day」線上投資人會議，會中就本公司3/2法說會已公開發佈之財務數字、經營績效等資訊做相關說明。,239520220302M002.pdf,239520220302E002.pdf,https://www.advantech.tw/investor/events, ,無
512,163,2022-04-01,14:30,臺灣證券交易所一樓資訊展中心(台北市信義路五段七號),"簡報大綱:1.110年度營運成果報告.2.重要轉投資概況.
3.未來展望概要.4.Q&A",171320220401M001.pptx,171320220401E001.pdf,http://www.ccwi.com.tw,"
同步收看網址
：
https://webpro.twse.com.tw/webportal/vod/101/F7D208DEDBA0-B5A0DE6F-B188-11EC-AB7B/?categoryId=101

影音資訊網址：
https://webpro.twse.com.tw/webportal/vod/101/F7D208DEDBA0-B5A0DE6F-B188-11EC-AB7B/?categoryId=101

未輸

",無
513,187,2022-04-01,14:00,本公司受邀參加由宏遠證券舉辦之線上法說會,說明本公司之營運概況、財務及業務相關資訊,159820220331M001.pdf,159820220331E001.pdf,https://dyaco.com/zh-hant/investors/investors-news, ,無
514,452,2022-03-31,16:30,線上法說會,本公司受邀參加臺灣證券交易所舉辦之線上財務業務說明會，說明本公司之營運概況。,659120220330M001.pdf,659120220330E001.pdf,https://www.sun-max.com.tw/investor_tw.php?id=20,"
同步收看網址
：
http://webpro.twse.com.tw/

",無
515,441,2022-03-31,15:30,台灣證券交易所1F資訊展示中心)線上同步直播(https://webpro.twse.com.tw/),本公司受邀參加臺灣證券交易所舉辦之線上財務業務說明會，說明本公司之營運概況。,521520220330M001.pdf,521520220330E001.pdf,www.koja.com.tw, ,無
516,805,2022-03-31,15:00,"財團法人張榮發基金會國際會議中心會議廳
(台北市中正區中山南路11號8樓)",本公司受邀參加由凱基證券舉辦之法人說明會，說明本公司之營運概況。,261820220331M001.pdf,261820220331E001.pdf,https://www.evaair.com/zh-tw/about-eva-air/investor-relations/presentations/, ,無
517,822,2022-03-31,14:30,台南市中西區中山路88號3樓(統一綜合證券股份有限公司),本公司受邀參加統一證券股份有限公司舉辦「統一證券國際法人部邀請舉辦法人說明會」，其主要內容為本公司營運概況說明。,272220220330M001.pdf,272220220330E001.pdf,https://www.chateau-hotels.com.tw/investors/calendar.php, ,無
518,678,2022-03-31,14:30,福邦證券總公司(台北市忠孝西路一段6號7樓),受邀參加福邦證券舉辦之法人說明會，就本公司已公開之財務業務資訊作說明。,543420220330M001.pdf,543420220330E001.pdf,https://www.topco-global.com/investor-conference, ,無
519,699,2022-03-31,10:00,電話會議,本公司受邀參加由Silver Point Advisors舉辦之線上座談會，說明本公司營運概況。,231720220316M001.pdf,231720220316E001.pdf,無, ,無
520,532,2022-03-30 至 -03-31,16:00,線上法說會,本公司受邀參加ICA專顧研究舉辦之『第二屆亞洲未來峰會』，會中就公司業務狀況等說明。,245520220311M001.pdf,245520220311E001.pdf,http://www.vpec.com.tw, ,無
521,525,2022-03-30,14:30,統一證券集團大樓會議室（台北市松山區東興路8號）,本公司受邀參加統一證券所舉辦之法人說明會，說明本公司營運展望與經營績效。,233220220330M001.pdf,233220220330E001.pdf,https://www.ir-cloud.com/taiwan/2332/irwebsite_c/index.php?mod=event, ,無
522,128,2022-03-30,14:30,&#29319;亞商務暨會議中心2F（台北市松山區復興北路99號2F）,本公司原受邀參加凱基證券舉辦之法人說明會，惟因疫情因素，故予以取消。,454020220328M001.pdf,454020220328E001.pdf,無, ,無
523,905,2022-03-30,14:30,華南永昌證券(台北市民生東路四段54號),本公司受邀參加華南永昌證券法人座談會，說明近期營運概況,650520220322M001.pdf,650520220322E001.pdf,http://www.fpcc.com.tw/tw/ir/material-information, ,無
524,399,2022-03-30,14:00,電話會議,凱基證券所舉辦之線上法人座談會，就公司營運概況向投資機構做說明。,232420220328M001.pdf,232420220328E001.pdf,www.compal.com, ,無
525,1250,2022-03-30,09:00,線上會議,本公司受邀參加瑞信證券舉辦的線上論壇,846420220323M001.pdf,846420220323E001.pdf,http://www.nienmade.com.tw/ShareholderArea.aspx, ,無
526,249,2022-03-29,14:00,高雄市岡山區新樂街79-1號聚亨公司一樓會議室,公司營運概況說明,202220220329M001.pdf,202220220329E001.pdf,https://www.tycons.com.tw,"
影音資訊網址：
https://www.tycons.com.tw/index.php?option=module&lang=cht&task=showlist&id=250&index=4

",無
527,218,2022-03-29,14:00,線上投資論壇,本公司受邀參加 野村證券所舉辦之線上論壇，會中就本公司之財務數字、經營績效等相關資訊做說明。,649120220301M001.pdf,649120220301E001.pdf,https://www.pegavision.com/tw/investor3_page03.php, ,無
528,568,2022-03-29 至 -03-30,10:00,線上法說會,本公司受瑞士信貸證券邀請，將於上述時間地點，向法人投資者就本公司110年第四季之財務報告相關資訊做一說明。,230820220225M001.pdf,230820220225E001.pdf,https://www.deltaww.com/zh-TW/investors/analystMeeting, ,無
529,711,2022-03-29,09:00,虛擬線上會議,本公司受邀參加ICA Group Holdings (ICA) 舉辦之2nd Annual Future of Asia Conference,247420220224M001.pdf,247420220224E001.pdf,無, ,無
530,343,2022-03-28,14:30,線上法人說明會,"本公司受邀統一證券舉行線上法人說明會，由董事長暨發言人梁厚誼報告本公司年度營運成果及答覆線上與會者提問。
有意參加者，可透過網際網路連結報名參加本次法人說明會，報名網址：
https://webportal.pscnet.com.tw/global/signup/global_signup_business.php?business_id=33
本次線上法說會資訊亦可至本公司網站http://www.alitech.com 查詢，若您有任何問題，請於法說會召開前撥打(02)8752-2000與我們的投資人關係專人聯絡。",304120220328M001.pdf,304120220328E001.pdf,http://www.alitech.com/index.php/tw/investor-relations, ,法說會簡報依規定揭露於「公開資訊觀測站」
531,687,2022-03-28,14:00,本公司簡報室(台北市萬華區峨眉街115號B1),說明本公司一一０年度營運概況。,245320220328M002.pdf,245320220328E002.pdf,http://www.syscom.com.tw/investor/It_Corporation.aspx,"
影音資訊網址：
http://irconference.twse.com.tw/2453_6_20220328_ch.mp4

",無。
532,663,2022-03-28,11:30,線上法人說明會,本公司受邀參加，ICA專顧研究舉辦之『第二屆亞洲未來峰會』，並就本公司營運狀況做說明。,234720220325M001.pdf,234720220325E001.pdf,http://www.synnex-grp.com/tw, ,無
533,669,2022-03-28 至 -03-30,10:00,線上法說會,本公司受邀參加花旗證券於111年3月28日至30日舉辦之線上法人說明會。,303620220325M001.pdf,303620220325E001.pdf,無, ,無。
534,450,2022-03-25,16:00,線上會議,本公司受邀參加摩根士丹利證券舉辦之線上路演(Virtual NDR)， 說明本公司業務相關資訊,641420220325M001.pdf,641420220325E001.pdf,https://www.ennoconn.com/zh-tw/ir-calendar/, ,無
535,527,2022-03-25,15:00,電話會議,會議由美銀證券主辦,241220220321M001.pdf,241220220321E001.pdf,http://www.cht.com.tw/chtir, ,無
536,230,2022-03-25,14:00,線上視訊會議,公司概況及未來發展,190420220325M001.pdf,190420220325E001.pdf,http://www.clc.com.tw/,"
影音資訊網址：
http://irconference.twse.com.tw/1904_27_20220325_ch.mp4

",線上視訊會議網址: https://reurl.cc/rQOxMZ
537,1261,2022-03-25,14:00,線上法說會,應邀參加富邦證券舉辦之線上會議，介紹本公司及說明110年第四季營運績效。,990420220324M001.pdf,990420220324E001.pdf,http://www.pouchen.com/, ,無
538,235,2022-03-24,16:00,線上法說會,本公司受邀參加富邦證券線上法說會，說明2021年營運財務狀況及未來營運展望,679020220323M002.pdf,679020220323E002.pdf,https://www.yfycpg.com/?page_id=1117, ,無
539,404,2022-03-24,15:00,線上會議,向法人說明產業狀況與本公司經營績效,235720220316M001.pdf,235720220316E001.pdf,https://www.asus.com/tw/Pages/Investor/, ,無
540,599,2022-03-24,14:30,線上法人說明會,本公司受邀參加由凱基證券舉辦之線上法人說明會,300320220323M001.pdf,300320220323E001.pdf,https://ksterminals.com.tw/tw_investor4.asp, ,無
541,451,2022-03-24,14:30,線上會議,說明公司營運及財務相關狀況,657920220323M001.pdf,657920220323E001.pdf,https://www.aaeon.com/tw/ai/investors-conference,"
同步收看網址
：
https://youtu.be/PGhUMBvBKC0

影音資訊網址：
https://youtu.be/PGhUMBvBKC0

",無
542,906,2022-03-24,14:30,線上法人說明會,本公司受邀參加玉山證券舉辦之線上法人說明會，說明110年度財務業務相關資訊。,892620220324M001.pdf,892620220324E001.pdf,http://www.cogen.com.tw/investors/law, ,無
543,236,2022-03-24,14:00,線上法說會,本公司業務及財務相關資訊 (含部分截至111年2月份之自結財務資訊),200220220323M001.pdf,200220220323E001.pdf,http://www.csc.com.tw/csc/ss/pst/pst_index.html, ,無
544,856,2022-03-24,14:00,採線上投資人會議形式進行。,本公司受邀參加瑞士信貸舉辦之線上投資人會議，說明110年第四季財務業務相關資訊。,288220220323M001.pdf,288220220323E001.pdf,http://www.ir-cloud.com/taiwan/2882/irwebsite_c/index.php, ,無
545,181,2022-03-24,14:00,台北市松山區東興路8號15F,向法人說明本公司營運概況,473920220323M001.pdf,473920220323E001.pdf,https://www.coremaxcorp.com/zh-tw/investor-conference, ,相關營運概況資訊請至公開資訊觀測站之法人說明會一覽表或法人說明會項下查閱。
546,90,2022-03-24,10:00,視訊會議,介紹本公司之營運概況及經營策略等財務業務相關資訊。,147720211129M001.pdf,147720211129E001.pdf,http://www.makalot.com.tw, ,無
547,333,2022-03-24,09:00,線上法說會,本公司受邀參加摩根士丹利證券 ( Morgan Stanley）舉辦的Virtual Hong Kong Summit 2022，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。簡報資料請參閱公開資訊觀測站。,244920220307M001.pdf,244920220307E001.pdf,無, ,無
548,837,2022-03-23,16:00,台北市信義路五段7號台灣證券交易所1樓資訊展示中心(101辦公大樓),2021年營運成果說明會,282020220322M001.pdf,282020220322E001.pdf,http://www.cbf.com.tw/lp.asp?ctNode=391&CtUnit=149&BaseDSD=7&mp=1,"
影音資訊網址：
https://webpro.twse.com.tw/webportal/vod/101/1B9E88917C1F-71A6104D-AA8A-11EC-824F/?categoryId=101

",無
549,4,2022-03-23,14:30,線上法說會,110年第四季公司營運狀況,110320220323M001.pdf,110320220323E001.pdf,https://www.chcgroup.com.tw/index.php?route=static/static/coptinfmtrpt,"
影音資訊網址：
https://www.youtube.com/watch?v=Ewq-5PRwHs0

",線上法說會報名網址：https://forms.gle/d2vSqgp1Cm5hGPbB9
550,120,2022-03-23,14:30,德信證券(台北市中正區新生南路一段50號3樓),本公司受邀參加德信證券舉辦之『法人說明會』,158920220322M001.pdf,158920220322E001.pdf,http://www.ygget.com/content/tw/491.aspx, ,無。
551,380,2022-03-23,14:30,線上法說會,晶心科技謹訂於03月23日(星期三)，舉行中文線上法人說明會，報告2021年第四季暨全年營運成果及公司未來展望,653320220316M001.pdf,653320220316E001.pdf,http://www.andestech.com/tw/法人說明會召開資訊/,"
同步收看網址
：
https://zoom.us/j/92232595854

影音資訊網址：
https://youtu.be/z-HucveqpWc

https://youtu.be/91dHlr23kCw

",無
552,1276,2022-03-23,14:30,本次為線上法人說明會,2021年營運回顧與業務展望,993320220323M001.pdf,993320220323E001.pdf,http://www.ctci.com/,"
同步收看網址
：
https://ctci-1.webex.com/ctci-1-tc/j.php?MTID=maa1aa26bafcc4a784d3327ad15e8986f

影音資訊網址：
未輸

",無
553,485,2022-03-23,14:00,線上法說會,本公司將參加瑞士信貸所舉辦之「25th Credit Suisse Asian Investment Conference」，報告110年第四季公司營運成果與未來展望。,348120220302M001.pdf,348120220302E001.pdf,無, ,無
554,781,2022-03-23,14:00,高雄市前鎮區民權二路380號19樓之1會議室,公司簡介及營運狀況說明,551920220322M001.pdf,551920220322E001.pdf,https://www.longda.com.tw/ir-list.php?id=690,"
影音資訊網址：
https://www.youtube.com/watch?v=U8LdXuZYJdk

",無
555,892,2022-03-23,11:00,線上法人說明會,110年度營運財務狀況報告及未來營運展望說明,291220220322M001.pdf,291220220322E001.pdf,http://www.7-11.com.tw/company/ir/conference.html, ,相關訊息請參考公開資訊觀測站公司治理專區法說會簡報資料或本公司網站
556,309,2022-03-23,10:00,線上法說會,"本公司受邀參加美林證券舉辦之線上法人說明會 2022
APAC TMT Conference，說明本公司營運概況。",455120220321M001.pdf,455120220321E001.pdf,無, ,無
557,863,2022-03-23 至 -03-25,09:30,線上,揭露本公司2021年第3季營運概況,288620211206M001.pdf,288620211206E001.pdf,http://www.megaholdings.com.tw, ,本公司受邀參與美銀美林證券舉辦之線上外資法人投資說明會
558,876,2022-03-23,09:00,線上座談會,本公司受邀參加美國銀行(美林證券)舉辦之「2022 APAC TMT Conference」,289220220321M001.pdf,289220220321E001.pdf,https://ir.firstholding.com.tw/c/index.php, ,無
559,456,2022-03-22 至 -03-23,15:00,線上法說會,本公司受邀參加美銀證券舉辦之「2022 APAC TMT Conference」,821020220321M003.pdf,821020220321E003.pdf,http://www.chenbro.com, ,無
560,162,2022-03-22,14:30,線上法人說明會,"受邀參加群益金鼎證券舉辦之線上法人說明會，說明營運狀況。
報名網址：https://forms.gle/jgEB6NhoDJ7L4JPu7，
活動內容詢問電話：(02)8789-8888 分機 5142 劉小姐",171220220321M001.pdf,171220220321E001.pdf,https://www.sinon.com.tw/, ,無
561,94,2022-03-22,14:30,"台北市敦化南路二段97號11樓
（敦南摩天大廈-元富證券11樓教育訓練室）",本公司受邀參加元富證券舉辦之法人說明會，會中說明本公司110年度經營成果報告及營運展望。,443920220322M001.pdf,443920220322E001.pdf,無, ,無
562,454,2022-03-22,14:30,臺北市信義區菸廠路88號6樓(606會議室),本公司受邀參加富邦證券舉辦之法人說明會，向投資人說明本公司110年度營運成果。,811420220322M001.pdf,811420220322E001.pdf,https://www.posiflex.com/zh-TW/monthly_revenue_and_conference_files/index, ,無
563,323,2022-03-22 至 -03-23,14:00,線上座談會,本公司受邀參加美國銀行美林證券舉辦之線上法說會-「 BofA Securities 2022 APAC TMT Conference」,235120220321M001.pdf,235120220321E001.pdf,http://www.sdi.com.tw, ,無
564,604,2022-03-22,14:00,線上法說會,本公司受邀參加統一證券舉辦之線上法人說明會，說明近期營運概況。,302620220322M001.pdf,302620220322E001.pdf,http://www.holystone.com.tw, ,無
565,329,2022-03-22,10:00,線上法說會,本公司財務業務相關資訊說明,240820220307M001.pdf,240820220307E001.pdf,https://www.nanya.com, ,本公司受邀參加Morgan Stanley舉辦之Virtual Hong Kong Summit 2022
566,317,2022-03-22,09:00,線上機構投資人說明會,&#8226;	本公司受邀參加瑞士信貸所舉辦之『25th Credit Suisse Asian Investment Conference』，會中就本公司1/13法說會已公開之財務數字、經營績效等相關資訊進行說明。,233020220113M001.pdf,233020220113E001.pdf,https://investor.tsmc.com/chinese/quarterly-results/, ,無。
567,463,2022-03-22 至 -03-24,09:00,線上法說會,公告本公司將參加瑞士信貸舉辦之「25th Credit Suisse Asian Investment Conference」，就110年第四季法說會之內容說明公司營運與財務概況。,240920220211M001.pdf,240920220211E001.pdf,https://auo.com/zh-TW/Investor_Conference/index, ,無
568,807,2022-03-21,14:30,線上法人說明會,公司營運狀況說明,263320220318M001.pdf,263320220318E001.pdf,http://www.thsrc.com.tw, ,受邀參加國泰綜合證券舉辦之線上法人說明會（電話會議）
569,859,2022-03-21,14:00,採線上法人說明會,本公司受邀參加J.P.Morgan主辦之線上法說會「CEO Call Series」，說明本公司之營運概況、財務及業務相關資訊。,288320220316M001.pdf,288320220316E001.pdf,無, ,無
570,386,2022-03-21,11:00,線上,本公司受邀參加瑞士信貸舉辦之法人說明會「25th Credit Suisse Asian Investment Conference」,677020220301M001.pdf,677020220301E001.pdf,https://www.powerchip.com/, ,當日四場會議分別於11時00分、15時00分、16時00分與17時00分進行，每場約為50分鐘。
571,431,2022-03-21 至 -03-22,10:00,電話會議,本公司將於111/3/21-111/3/22受邀參加美國銀行美林證券舉辦之電話說明會，說明本公司業務簡介及現況說明,323120220315M001.pdf,323120220315E001.pdf,https://www.wistron.com/CMS/LegalPersonSeminar?pageId=78, ,無
572,233,2022-03-18,15:00,https://yfy.webex.com/yfy/j.php?MTID=m99d99be502d52d398e9422e2cb20c565,本公司舉辦法人說明會，說明2021年度第四季營運結果,190720220318M001.pdf,190720220318E001.pdf,http://www.yfy.com,"
同步收看網址
：
https://yfy.webex.com/yfy/j.php?MTID=m99d99be502d52d398e9422e2cb20c565

影音資訊網址：
https://www.yfy.com/tw/investor_conference.html

",無
573,160,2022-03-18,14:30,視訊會議,說明公司營運情形，相關訊息請參閱本公司網站。,171020220317M001.pdf,171020220317E001.pdf,https://www.oucc.com.tw/investor-77-page100, ,無
574,700,2022-03-18,14:00,電話會議,本公司受邀參加美銀美林舉辦之BofA 2022 APAC TMT Conference，說明本公司營運概況。,235420220317M001.pdf,235420220317E001.pdf,https://www.foxconntech.com.tw/, ,無
575,336,2022-03-18,10:00,線上會議,"本公司參加由 BofA Merrill Lynch 所舉辦的 ""2022 APAC TMT Conference""，將於會中說明本公司近期營運概況。",245820220317M001.pdf,245820220317E001.pdf,無, ,無
576,89,2022-03-17,16:00,線上法人說明會,受邀參加 本公司受美銀證券舉辦之線上法人說明會，會中說明本公司110年經營成果報告及營運展望。,147620220309M001.pdf,147620220309E001.pdf,http://www.eclat.com.tw/zh-tw/investor_presentation.php, ,欲報名參加者，請以E-mail回覆(E-mail: cindy.yang2@bofa.com)
577,632,2022-03-17,15:15,台北美福大飯店 (台北市中山區樂群二路55號),本公司受邀參加統一證券2022Q1春季投資論壇,492720220316M001.pdf,492720220316E001.pdf,http://www.apex-intl.com.tw/investor.php#parentHorizontalTab3, ,無
578,64,2022-03-17,14:00,台北美福大飯店 (台北市中山區樂群二路55號),本公司受邀參加統一證券所舉辦之「2022 Q1 全球展望春季投資論壇」，說明本公司營運概況。,144020220315M001.pdf,144020220315E001.pdf,http://www.tainanspin.com.tw/index.php?option=module&lang=cht&task=pageinfo&id=39&index=1, ,無
579,200,2022-03-17,14:00,線上會議,本公司舉行線上法人說明會，會中就110年營運成果與營運展望做說明,178920220317M001.pdf,178920220317E001.pdf,http://www.scinopharm.com.tw/activity.asp,"
同步收看網址
：
http://www.zucast.com/webcast/qNpkATYM

影音資訊網址：
https://www.zucast.com/webcast/qNpkATYM?r=in4nnvE4

",無
580,898,2022-03-17,14:00,本公司為線上法說會,"本公司受邀參加台中銀證券所舉辦之線上法人說明會
法說會連結網址：https://tcbs.webex.com/tcbs-tc/j.php?MTID=m2e912c34cdce2f9f4f48929b397394af",480720220406M001.pdf,480720220406E001.pdf,http://www.regaljewelrygroup.com/TW/home/Default.asp, ,無
581,749,2022-03-17,10:00,台北美福飯店（台北市中山區樂群二路55號）,統一證券舉辦之「2022 Q1 春季投資論壇」，會中就本公司已公開資訊做說明,250420220317M001.pptx,250420220317E001.pptx,無, ,無
582,413,2022-03-17,09:00,線上會議,本公司將受邀參加”BofA Securities 2022 APAC TMT Conference”美銀證券科技論壇，會中就本公司3/2法說會已公開發佈之財務數字、經營績效等資訊做相關說明。,239520220302M002.pdf,239520220302E002.pdf,https://www.advantech.tw/investor/events, ,無
583,729,2022-03-17 至 -03-18,09:00,線上法說會,"本公司受邀參加 美林證券 所舉辦之『2022 Asia Pacific Telecom, Media & Technology Conference』，會中介紹公司之營運與財務狀況",640920220301M001.pdf,640920220301E001.pdf,無, ,無
584,349,2022-03-16 至 -03-23,15:00,線上法說會,本公司受邀參加美林證券所舉辦之線上法說會，會中說明本公司營運及業務狀況。,344320220126M001.pdf,344320220126E001.pdf,https://www.guc-asic.com/zh-tw/investor_financial/quar, ,無
585,321,2022-03-16,14:30,"台灣證券交易所一樓資訊展示中心
(台北市信義路五段7號1樓)",說明公司110年營運狀況及未來展望,234220220316M001.pdf,234220220316E001.pdf,http://www.mosel.com.tw/investor_1.aspx,"
影音資訊網址：
https://webpro.twse.com.tw/webportal/vod/101/79497B6CD843-5A08D755-A4FE-11EC-A368/?categoryId=101

",無
586,165,2022-03-16,14:00,台北晶華酒店(4樓B場),受邀參加凱基證券舉辦之法說會《2022年第一季投資論壇》,171720220316M001.pdf,171720220316E001.pdf,https://www.eternal-group.com/WebData/CorporationIndex?WebDataTypeID=37, ,無
587,578,2022-03-16 至 -03-17,11:00,線上會議,"公告本公司參加美銀證券舉辦之2022年Asia Pacific Telecom, Media & Technology Conference，會中向投資人說明本公司業務概況及未來前景。",238520220309M001.pdf,238520220309E001.pdf,http://www.chicony.com.tw/, ,無
588,606,2022-03-16,11:00,台北市中山區中山北路二段39巷3號,本公司受邀參加凱基證券所舉辦之2022年第一季投資論壇，會中就本公司已公開發布之財務數字、經營績效等相關資訊作說明。,303720220223M001.pdf,303720220223E001.pdf,http://www.unimicron.com/, ,無。
589,529,2022-03-16 至 -03-18,10:00,線上會議,本公司受邀參加Bank of America Corporation舉辦之「BofA 2022 APAC TMT Conference」。,243920220225M003.pdf,243920220225E003.pdf,http://www.merry.com.tw/page/investor/seminar.aspx, ,無。
590,557,2022-03-16,10:00,線上法說會,本公司受美國銀行美林證券邀請參加 2022 APAC TMT Conference ，主要內容為公司營運概況,628520220315M001.pdf,628520220315E001.pdf,https://www.wnc.com.tw, ,無
591,597,2022-03-16,09:00,線上法說會,本公司於111/3/16受邀參加由美銀證券舉辦之BofA 2022 APAC TMT Conference線上論壇，主要內容為本公司營運概況說明等,249220220315M001.pdf,249220220315E001.pdf,http://www.passivecomponent.com, ,無
592,608,2022-03-16,09:00,電話會議,健鼎於111年03月16日參加美銀證券2022 Asia Pacific TMT Conference (Virtual),304420220315M001.pdf,304420220315E001.pdf,無, ,無
593,793,2022-03-15,15:00,張榮發基金會國際會議中心11樓(台北市中正區中山南路11號11樓),受邀參加永豐金證券舉辦之法說會，說明本公司之營運概況。,260320220315M001.pdf,260320220315E001.pdf,https://csr.evergreen-marine.com/csr/tw/jsp/CSR_InvestorConference.jsp, ,欲參加者需事先報名，請洽永豐金鄒小姐(02)23823207或E-MAIL:joyce.tsou@sinopac.com
594,811,2022-03-15,14:00,以線上方式於統一綜合證券召開,"(1)公司概況
(2)2021年營運表現
(3)未來展望",264220220315M001.pdf,264220220315E001.pdf,https://www.e-can.com.tw/Invest14.aspx, ,無
595,868,2022-03-15,14:00,本次法人說明會中文場及英文場均採電話會議暨網路直播方式進行。,"說明新光金控及子公司110年第四季財務業務相關資訊。
中文場14:00-15:30；英文場16:30-17:30。",288820220315M001.pdf,288820220315E001.pdf,https://www.skfh.com.tw,"
影音資訊網址：
http://www.zucast.com/webcast/zMpUUQkn

",無
